heat test

Time, Pressure, TempC, Height, AccX, AccY, AccZ, AccT, wX, wY, wZ0, 0.00, 0.00
4519, 100616.32, 43.46, 0.00, -0.29, -0.70, 10.23, 10.25, 0.00, 0.00, 0.00
4848, 100616.32, 29.30, 0.00, -0.32, -0.72, 10.35, 10.38, 0.00, 0.00, 0.00
5121, 100724.83, 20.02, -0.06, -0.31, -0.69, 10.54, 10.57, 0.00, 0.00, 0.00
5445, 100724.83, 18.07, -0.06, -0.31, -0.71, 10.51, 10.54, 0.00, 0.00, 0.00
5718, 100616.32, 41.99, 0.00, -0.33, -0.72, 10.58, 10.61, 0.00, 0.00, 0.00
6044, 100616.32, 17.09, 0.00, -0.32, -0.71, 10.55, 10.58, 0.00, 0.00, 0.00
6317, 100616.32, 28.81, 0.00, -0.32, -0.71, 10.46, 10.48, 0.00, 0.00, 0.00
6643, 100616.32, 22.95, 0.00, -0.32, -0.69, 10.31, 10.34, 0.00, 0.00, 0.00
6919, 100616.32, 17.09, 0.00, -0.27, -0.66, 9.97, 10.00, 0.00, 0.00, 0.00
7243, 100616.32, 18.55, 0.00, -0.33, -0.69, 9.95, 9.98, 0.00, 0.00, 0.00
7515, 100616.32, 33.69, 0.00, -0.30, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
7842, 100616.32, 26.37, 0.00, -0.29, -0.67, 9.98, 10.01, 0.00, 0.00, 0.00
8115, 100616.32, 22.95, 0.00, -0.29, -0.67, 10.02, 10.04, 0.00, 0.00, 0.00
8441, 100616.32, 41.50, 0.00, -0.30, -0.67, 9.98, 10.01, 0.00, 0.00, 0.00
8715, 100507.82, 28.32, 0.06, -0.32, -0.67, 10.02, 10.04, 0.00, 0.00, 0.00
9044, 100616.32, 17.58, 0.00, -0.29, -0.67, 9.95, 9.98, 0.00, 0.00, 0.00
9316, 100616.32, 17.58, 0.00, -0.30, -0.66, 9.99, 10.02, 0.00, 0.00, 0.00
9640, 100616.32, 43.95, 0.00, -0.28, -0.68, 10.01, 10.03, 0.00, 0.00, 0.00
9913, 100616.32, 44.43, 0.00, -0.30, -0.67, 10.01, 10.03, 0.00, 0.00, 0.00
10241, 100616.32, 34.18, 0.00, -0.29, -0.68, 10.01, 10.03, 0.00, 0.00, 0.00
10513, 100616.32, 22.95, 0.00, -0.31, -0.67, 9.98, 10.00, 0.00, 0.00, 0.00
10840, 100616.32, 44.43, 0.00, -0.29, -0.65, 10.03, 10.05, 0.00, 0.00, 0.00
11115, 100507.82, 42.97, 0.06, -0.31, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
11440, 100616.32, 21.48, 0.00, -0.30, -0.65, 9.96, 9.99, 0.00, 0.00, 0.00
11712, 100507.82, 43.95, 0.06, -0.29, -0.68, 9.98, 10.01, 0.00, 0.00, 0.00
12039, 100616.32, 39.55, 0.00, -0.30, -0.68, 10.00, 10.03, 0.00, 0.00, 0.00
12311, 100616.32, 26.86, 0.00, -0.29, -0.65, 9.99, 10.02, 0.00, 0.00, 0.00
12638, 100507.82, 17.58, 0.06, -0.30, -0.67, 9.99, 10.02, 0.00, 0.00, 0.00
12913, 100507.82, 27.83, 0.06, -0.29, -0.66, 10.00, 10.03, 0.00, 0.00, 0.00
13238, 100507.82, 17.58, 0.06, -0.28, -0.67, 10.02, 10.04, 0.00, 0.00, 0.00
13511, 100507.82, 41.99, 0.06, -0.28, -0.66, 10.00, 10.02, 0.00, 0.00, 0.00
